,2021-07-05 00:15:03.603163,2021-07-05 00:45:06.905986,2021-07-05 01:15:03.191166,2021-07-05 01:45:05.836121,2021-07-05 02:15:01.994566,2021-07-05 02:45:06.659465,2021-07-05 03:15:03.185306,2021-07-05 03:45:08.199680,2021-07-05 04:15:03.595812,2021-07-05 04:45:06.598858,2021-07-05 05:15:03.144987,2021-07-05 05:45:06.678942,2021-07-05 06:15:05.436546,2021-07-05 06:45:06.158126,2021-07-05 07:15:02.824745,2021-07-05 07:45:03.330691,2021-07-05 08:15:01.879518,2021-07-05 08:45:02.299619,2021-07-05 09:15:02.951247,2021-07-05 09:45:02.658669,2021-07-05 10:15:06.438531
/article/michel-barnier-s-brexit-diary-shows-he-needs-a-lesson-in-diplomacy,,,,,,,,,,,,,,,,,,1.0,,,
/article/migrant-smuggling-is-one-of-lebanon-s-last-businesses,,,,,,,,,,,,,,,,,,1.0,,,
/article/ministers-clamp-down-on-foreign-travel,,,,,,,,,,,,,,,,,1.0,,,,
/article/ministers-need-to-start-bracing-Britain-for-the-third-wave,4.0,,,1.0,,2.0,,,2.0,,,,,,,,2.0,1.0,,1.0,
/article/missing-the-city-chic-hotels-for-a-london-mini-break,1.0,1.0,6.0,1.0,,,,2.0,,,2.0,,1.0,,1.0,1.0,,3.0,3.0,,
/article/mixed-blessing-do-single-sex-schools-have-a-future-,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0
/article/models-of-obedience-how-to-make-people-obey-the-law,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,
/article/moments-of-pure-wonder-folk-weekend-oxford-reviewed,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,
/article/momentum-s-cunning-plan-would-keep-the-tories-in-power-forever,,,,,,,,,,,,,,,1.0,,,1.0,,,
/article/mon-dieu-our-french-residency-permits-have-arrived,,,,,,,,,,,,,,,,,1.0,,,,
/article/montenegro-s-motorway-to-nowhere,,,,1.0,,,,,,,,,,,,,1.0,,,,
/article/more-northern-accents-won-t-save-the-bbc,,,,,,,,,,,,,,,,,1.0,,,,
/article/mother-nature-is-giving-us-her-middle-finger,,,,1.0,,,,,,,,,,,,,,,,,
/article/mothers-and-daughters-i-couldn-t-love-you-more-by-esther-freud-reviewed,,,,1.0,,,,,,1.0,,,,,,1.0,3.0,,1.0,,
/article/mouth-watering-cocktails-to-try-in-the-capital,,,,,,2.0,,,,,,1.0,,,,1.0,4.0,1.0,3.0,5.0,3.0
/article/mps-are-finally-engaging-with-the-gender-identity-debate,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,2.0
/article/mps-cladding-crisis,,,,,,,1.0,,,,,,,,1.0,1.0,,3.0,1.0,,
/article/mps-lockdown-book-bonanza,,,,,,,,,,,,,,,,,,1.0,,,
/article/mumford-and-sons-versus-the-mob,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,1.0
/article/mumford-sons-banjoist-quits-in-cancel-culture-row,,,,,,2.0,,1.0,,,,,1.0,,,,1.0,1.0,,,
/article/my-25euro-covid-jab-surprise,,,,,,,,,,,,,,,,,1.0,,,,
/article/my-advice-to-gareth-southgate,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,
/article/my-battle-to-clear-christine-keeler-s-name,,,,1.0,,,,,,,,,,,,,,,,,
/article/my-best-duke-of-edinburgh-salute-for-my-oncologist,,,,,,,,,,,,,,,,,1.0,,,,
/article/my-clairvoyant-gp,,,,,,,,,,,,,,,,,1.0,,,,
/article/my-father-the-tyrant-robert-edric-describes-a-brutal-upbringing,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,2.0,1.0
/article/my-favourite-failed-podcasts,,,,,,,,,,,,,,,,,1.0,,,,
/article/my-french-lesson-has-taken-a-most-unexpected-turn,,,,,2.0,,,,,,,,,,,,1.0,,,,
/article/my-medical-embarrassments-are-my-business-and-no-one-else-s,,,,,,1.0,,,,,,,,,,,,,,,
/article/my-neck-my-vacc-matt-hancock-s-dating-app,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/my-painstaking-preparations-for-prince-philips-funeral,,,,,,,,,,,,,,,,,1.0,,,,1.0
/article/my-plan-for-belarus,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,
/article/my-plan-to-kick-off-life-after-lockdown,,,1.0,,,,,,,,,,,,,,1.0,,,,
/article/my-post-lockdown-resolution-drink-more-alsace,,,,,,,,,,,,1.0,,,,,,,,,
/article/my-problem-with-the-euros,,1.0,3.0,2.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,137.0,575.0,648.0,752.0,819.0,954.0,960.0,951.0
/article/my-struggle-to-forgive-my-childhood-tormentor,,,,,,,,,,,,,,,,,,1.0,,,
/article/my-thrilling-rendezvous-with-the-sausage-lady,,,,,,,,,,,,,,,,,1.0,,,,
/article/my-truth-about-meghan-and-harry,,,,,,,,,,,,,,,,,,,1.0,,
/article/my-voice-is-a-curse-gary-numan-interviewed,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0
/article/my-voyage-back-through-the-landmarks-of-my-life,2.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,3.0,,5.0,5.0,4.0,4.0,3.0,5.0,2.0
/article/myanmar-is-on-the-brink-of-civil-war,,,,,,,,,,,,,,,,,,1.0,,,
/article/naz-shah-s-new-community-cohesion-effort,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/neapolitan-pizza-no-fancy-gadgets-needed,,,,,,,,,,,,,,,2.0,,,,,,
/article/need-we-fear-a-third-wave-after-lockdown-ends-,1.0,,1.0,,,,,,,,,,,,1.0,6.0,4.0,1.0,4.0,4.0,4.0
/article/neil-ferguson-s-indian-variant-optimism-the-curves-are-flattening-,,,,,,,,,,,,,,,,,1.0,,,,
/article/netanyahu-s-departure-would-be-good-news-for-israel,,,,,,,,,1.0,,,,,,,,1.0,1.0,3.0,2.0,3.0
/article/new-poll-reveals-public-anger-at-china-over-covid,,,,,,,,,,,,,,,,,1.0,,,,
/article/new-york-resembles-a-war-zone,,,,,,,,,,,,,1.0,,,,,,,,
/article/new-yorkers-talk-the-talk,,,,,,,,,,,,,,,,,1.0,,,,
/article/new-zealand-s-worrying-battle-over-transgender-rights,605.0,450.0,387.0,463.0,224.0,173.0,100.0,73.0,83.0,60.0,76.0,164.0,304.0,324.0,1180.0,1455.0,1578.0,1965.0,2432.0,2154.0,2256.0
/article/nhs-agency-stonewalls-on-charity-links,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/nicola-sturgeon-and-the-rise-of-the-traumocracy,,,,,,,,,,,,,,,,,1.0,,,,
/article/nicola-sturgeon-defends-her-covid-border,,,,,,,,,,,,,,,,,,1.0,,,
/article/nicola-sturgeon-isn-t-serious-about-indyref2,88.0,36.0,35.0,36.0,37.0,27.0,28.0,29.0,27.0,22.0,29.0,38.0,48.0,74.0,90.0,105.0,91.0,99.0,99.0,111.0,135.0
/article/nigel-farage-is-destroying-his-own-legacy,,,,,,,,,,,,,,,1.0,,,,,,
/article/nigel-farage-s-company-to-launch-its-own-eco-friendly-blockchain,,,,,,,,,,,,,,,,,,1.0,,,
/article/nine-lessons-from-the-elections,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,
/article/nine-times-matt-hancock-told-us-to-obey-the-rules,1.0,,,,,1.0,,1.0,,,,,1.0,,,,2.0,1.0,1.0,,
/article/nna-hamnetts-art-was-every-bit-as-riveting-as-her-life,,1.0,,,,,1.0,,,,,,,,1.0,2.0,1.0,,4.0,2.0,1.0
/article/no-10-should-prepare-for-an-aid-rebellion,,,,,,,,,,,,,,,,,1.0,,,,
/article/no-647,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-648,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-649,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-650,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-651,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-652,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-653,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-654,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-655,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-656,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-657,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-658,,,,,,,,,,,,,1.0,,,,,,,,
/article/no-659,,,,1.0,,,,,,,,,3.0,,,,,1.0,,,
/article/no-660,,,,2.0,,,,1.0,,,,,5.0,2.0,4.0,,1.0,1.0,,1.0,
/article/no-mr-hancock-covid-didn-t-cause-the-nhs-backlog,,,,,1.0,1.0,,1.0,,,,,,,2.0,,3.0,,1.0,,
/article/no-wonder-viewers-are-boycotting-the-oscars,,,,,1.0,,,,,,,,,,,,,1.0,,,
/article/nostalgia-for-seedy-nightclubs-reeking-of-sex-and-poppers,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,
/article/not-just-a-trolley-dolly-the-demanding-life-of-an-air-hostess,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
/article/not-so-dryasdust-how-18th-century-antiquarians-proved-the-first-modern-historians,4.0,1.0,,1.0,,2.0,3.0,3.0,5.0,15.0,2.0,,1.0,2.0,1.0,6.0,3.0,1.0,,3.0,
/article/now-even-nick-clegg-turns-on-brussels,,,,,,,,,,,,,,,,,,1.0,,,
/article/now-even-richard-dawkins-is-cancelled-by-the-humanists,,,,,,,,,,,,,,,,,,1.0,,,
/article/now-remainers-come-for-fox-s-biscuits,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,
/article/number-10-should-fear-a-welsh-nationalist-coalition,,,,,,,,,,,,,,,,,,1.0,,,
/article/o-father-where-art-thou-fox-fires-by-wyl-menmuir-reviewed,,,,2.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,1.0,3.0,,2.0,,
/article/olympics-organisers-could-regret-banning-taking-the-knee-,,,,,,,,,,,,,,,,,,1.0,,,
/article/on-england-versus-scotland,2.0,2.0,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,
/article/one-in-seven-labour-mps-in-potential-hire-and-fire-schemes,,,,,,,,,,,,,,,,,1.0,,,,
/article/one-of-the-best-covid-dramas-so-far-bbc2-s-together-reviewed,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,2.0,1.0,
/article/one-of-the-lucky-ones-hella-pick-escapes-nazi-germany,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
/article/orcadian-cadences-celebrating-the-reclusive-poet-george-mackay-brown,,,,1.0,,,,,,1.0,,,,,,1.0,2.0,,1.0,,
/article/our-confusing-voting-system-has-cost-me-25,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,
/article/our-mental-health-is-going-up-in-smoke,1.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,
/article/our-politicians-are-powerless-to-block-colin-pitchfork-s-release,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/our-shameful-failure-to-commemorate-the-non-white-great-war-dead,,,,,,,,,,,,,,,,,,1.0,,,
/article/out-scooping-the-men-six-women-reporters-of-the-second-world-war,3.0,,1.0,,,9.0,,,,1.0,,,,1.0,1.0,,2.0,,,,
/article/over-the-rainbow-d-h-lawrence-s-search-for-a-new-way-of-life,1.0,,,,,,,,,1.0,2.0,,,1.0,,,4.0,,,,
/article/oxfam-s-strange-obsession-with-whiteness-,6.0,2.0,2.0,1.0,2.0,,1.0,3.0,,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,7.0,8.0,6.0,2.0
/article/oxford-s-petty-war-on-smokers,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/oxford-sensitivity-readers-and-the-trouble-with-safe-spaces,,,,1.0,4.0,,,1.0,2.0,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0
/article/p-g-wodehouse-s-aunts-among-the-chickens,,,,,,,,,,,,,,,,,,,,1.0,
/article/parents-should-stop-complaining-about-world-book-day,,,,,,,1.0,,,,,,,,,,,,,,
/article/parliament-s-82k-bill-to-harass-betty-boothroyd,,,,,,,,,,,,,,,,,,1.0,,,
/article/penny-mordaunt-is-wrong-to-repeat-the-trans-allies-mantra,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,
/article/petits-pois-la-fran-aise-a-sumptuous-twist-on-summer-greens,1.0,1.0,,1.0,,1.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0
/article/philip-roth-most-meta-of-novelists-and-most-honest,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,
/article/picturesque-pubs-for-a-post-lockdown-pint,,,,,,,1.0,,,,,,,,,,,,,,
/article/pimlico-academy-and-the-politicisation-of-the-playground,,,,,,,,,,,,,,,,,2.0,,,,
/article/pistachio-souffl-a-small-act-of-faith,,,,,,,,,,,,,,,1.0,,,,,,
/article/pmqs-boris-feels-more-threatened-by-sir-ed-than-sir-keir,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,2.0,1.0,1.0,,
/article/pmqs-johnson-s-inappropriate-jab-joke,,,,,,5.0,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,,,,1.0
/article/pmqs-starmer-can-never-quite-skewer-boris,3.0,1.0,2.0,2.0,1.0,,2.0,1.0,,2.0,1.0,,5.0,2.0,1.0,4.0,3.0,6.0,6.0,9.0,6.0
/article/pmqs-starmer-charges-boris-with-hypocrisy,4.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,3.0,,1.0,2.0,3.0,3.0,4.0,3.0,4.0
/article/pmqs-the-snp-take-on-free-trade,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0
/article/pmqs-the-speaker-takes-on-johnson,,,,,,,1.0,,,,,,,,,,1.0,,,,
/article/poems-are-the-duracell-batteries-of-language-says-simon-armitage,,,,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,,,,
/article/poll-2019-tories-still-backing-boris,4.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,,2.0,1.0,,8.0,1.0,1.0,2.0,2.0,5.0,10.0,7.0,2.0
/article/pollster-consistently-overstated-scottish-independence-support,,,,,,,,,,,,,,,,,,1.0,,,
/article/pope-puts-eu-founder-on-road-to-sainthood,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,
/article/portrait-of-the-week-a-bombshell-by-election-scotland-bans-mancunians-and-china-staffs-its-space-station,,1.0,,1.0,,,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,,
/article/portrait-of-the-week-freedom-off-gb-news-on-and-the-queens-tea-with-biden,,,,,,,,,,,,,,,1.0,,,,,,1.0
/article/portrait-of-the-week-harry-and-meghans-interview-piers-morgans-resignation-and-bidens-pets-in-the-doghouse,,,,1.0,,,,,,,,,,,,,,,1.0,,
/article/portrait-of-the-week-pub-staff-shortages-a-baby-called-lilibet-and-a-slap-in-the-face-for-macron,,,,,,,,,,1.0,,,,,,,,,,,
"/article/portrait-of-the-week:-hancock-out,-javid-in-and-mod-papers-found-at-a-bus-stop",1.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,6.0,8.0,5.0,3.0,2.0,2.0,6.0
/article/portugal-s-secret-sanctuaries-why-it-pays-to-roam-far,,,,,,,,,,,,,1.0,,,,,,1.0,,
/article/potatoes-dauphinoise-a-rich-dish-made-for-sharing,,,,,,,,,,,,,,,1.0,,,,,,
/article/prepare-for-china-s-nationalist-turn,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0
/article/prepare-for-the-eu-s-hamilton-moment-,3.0,3.0,1.0,4.0,1.0,3.0,,,3.0,,4.0,,3.0,5.0,3.0,6.0,4.0,3.0,4.0,6.0,8.0
/article/pretty-food-with-a-side-order-of-pollution-28-50-reviewed,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,
/article/prince-harry-america-free-speech-protection-is-bonkers,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/prince-harry-criticises-his-family-again-,,,,,,,,,1.0,,,,,,,,1.0,,,,
/article/prince-harry-gets-a-job-in-silicon-valley,,,,1.0,,,,,,,,,,,,,,,,,
/article/prince-harry-gets-his-second-job-in-24-hours,,,,1.0,,,,,,,,,,,,,,,,,
/article/prince-philip-a-round-up-of-tributes,,,,,,,,,,,,,,,,,,1.0,,,
/article/prince-philip-and-the-myth-of-stoicism,,,,,,,,,,,,,,,,,,1.0,,,
/article/prince-philip-epitomised-a-very-british-stoicism,,,,,,,,,,,,,,,,,,1.0,,,
/article/prince-philip-s-best-public-encounters,,,,,,,,,,,,,,,,,,1.0,,,
/article/prince-william-s-extraordinary-attack-on-the-bbc,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,
/article/prince-william-won-t-save-the-union,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,2.0,,,,3.0
/article/princess-diana-and-the-art-of-diplomatic-dressing,,1.0,2.0,2.0,,,,1.0,,,,,,3.0,2.0,,2.0,4.0,3.0,3.0,2.0
/article/prisoners-dilemma-should-we-pay-kidnappers-,,,,,,,,,,,,,,,,,,1.0,,,
/article/priti-patel-is-running-out-of-excuses-for-the-channel-migrant-crisis,,1.0,,,,5.0,,,1.0,,,,,,2.0,,1.0,,1.0,,
/article/priti-patel-must-tread-carefully-when-lecturing-police-on-hate-crime,,,,,,,,,,,,,,,,,,1.0,,1.0,
/article/priti-patel-s-cowardly-response-to-the-clapham-common-debacle,,,,,,,,,,,,,,,1.0,,,,,,
/article/promising-material-squandered-bklyn-the-musical-reviewed,,,,,,,2.0,,,,,,,,,,,,,,
/article/pure-white-and-native-the-birch-as-a-symbol-of-russian-nationalism,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,2.0,,
/article/putin-and-biden-need-one-another,,,,,,,,,,,,,,,,,,1.0,,,
/article/putin-steps-back-from-the-ukrainian-brink,,,,,,,,,,,,,,,,,,1.0,,,
/article/puzzle-pieces-cowboy-graves-by-roberto-bola-o-reviewed,,,,,,,,,,,,,,,,,1.0,,,,
/article/questions-about-matt-hancock-s-credibility-aren-t-going-away,,,,,,,,,,,,,,,,,1.0,,,,
/article/quietly-radiates-a-wholly-justified-confidence-bbc-1-s-the-pact-reviewed,,,,1.0,,,,,,,,,,,,,,,,2.0,
/article/rataouille-a-proven-al-one-pot-that-is-nothing-like-the-film,1.0,2.0,,1.0,,,,2.0,,,,,,,2.0,,2.0,2.0,2.0,4.0,4.0
/article/read-carrie-symonds-barking-mad-letter,,,,,,,,,,,,,,,,,1.0,,,,
/article/read-the-nhs-bonkers-diversity-a-to-z,,,,,,,,,1.0,,,,,,,,,,,,6.0
/article/rees-mogg-defends-cecil-rhodes-and-mocks-pimply-adolescents-,,,,,,,,,,,,,,,,,1.0,,,,
/article/religious-literacy-rules-risk-gagging-the-press,,,,,,,,,,,,,,,,,1.0,,,,
/article/remembering-david-storey-giant-of-postwar-english-culture,,,,,,,1.0,,,,,,,,1.0,1.0,3.0,,2.0,1.0,
/article/remote-lessons-have-been-an-education-for-teachers-like-me,,,,,,1.0,1.0,,,,,,,,,,,,,,
/article/respect-for-rayner-is-growing-after-starmer-s-failed-sacking,,,,,,,,,,,,,,,,,,1.0,,,
/article/retro-cinemas-that-every-film-fan-will-love,,,,,,,1.0,,,,,,,,,,,,,,
/article/return-to-la-confidential-widespread-panic-by-james-ellroy-reviewed,5.0,1.0,,3.0,,1.0,4.0,,1.0,1.0,1.0,2.0,,2.0,2.0,5.0,2.0,2.0,,2.0,1.0
/article/revealed-how-israel-tricked-hamas,,,,,,,,,1.0,,,,,,,,,1.0,,,
/article/revealed-how-the-uk-australia-deal-was-struck,,1.0,,,,,,,1.0,,,,,,,,1.0,4.0,,,1.0
/article/revealed-what-boris-and-carrie-hang-on-their-walls,,,,,,,,,,,,,,,,,1.0,,,,
/article/revelatory-and-grubby-framing-britney-spears-reviewed,,,,,,,,,,,,,,,,,,,,1.0,
/article/rhodes-must-fall-but-it-doesn-t-matter,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,
/article/richard-dawkins-is-an-ally-to-the-oppressed,,,,,,,,,,,,,,,,,,1.0,,,
/article/richard-dawkins-views-on-down-s-syndrome-aren-t-a-surprise,,,,,,,,,,,,1.0,,,,,,,,,
/article/richard-thompson-s-memoir-is-worth-reading-for-the-fairport-years-alone,,,,1.0,,,,,,1.0,,,,,,1.0,3.0,,1.0,,
/article/riots-in-jerusalem,,,,,,,,,,,,,,,,,,1.0,,,
/article/rishi-sunak-and-the-coming-tory-battle-over-climate-change,,,,,,,,,1.0,,,,,,,,2.0,,,,
/article/rishi-sunak-i-m-a-fiscal-conservative-unlike-boris-,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,
/article/rishi-sunak-s-waffle-exposed-the-flaw-in-boris-s-green-agenda,,,,,,7.0,,,1.0,,1.0,,,,,,1.0,,,,
/article/riveting-and-heartbreaking-sound-of-metal-reviewed,,,,,,,,,,,,,,,,,1.0,,,,
/article/rodin-was-as-modern-as-magritte-and-dali-but-more-touching-and-troubling-than-either,,,,,,,,,,,,,,,,,,1.0,,1.0,
/article/rum-baba-a-boozy-make-ahead-pudding,,,,,,,,,,,,,,,1.0,,,,,,
/article/russian-memoirs-are-prone-to-a-particular-form-of-angst,,,,1.0,,,,,,1.0,,,,,,1.0,2.0,,,,
/article/russian-sabre-rattling-over-ukraine-demands-a-different-response,,,,,,,,,,,,,,,,,,1.0,,,
/article/sacred-space-has-become-a-crowded-marketplace,,,,,,,,,,,,,,,1.0,,,,2.0,,
/article/sacrificing-to-the-false-god-of-gold,,,,,,,,,,,,,,,,,1.0,,,,
/article/sadiq-khan-s-cannabis-stunt-is-typical-of-his-empty-gesture-politics,,1.0,,,,,,,,,,,,,,1.0,,,,,
/article/sadiq-khan-s-victory-could-be-bad-news-for-labour,,,,,,1.0,,,,,,,,,,,,,,,
/article/sadiq-khan-s-victory-is-good-news-for-the-tories,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,
/article/sajid-javid-appointed-as-new-health-secretary,1.0,1.0,,2.0,,9.0,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,
/article/sajid-javid-s-optimistic-covid-forecast,1.0,,,2.0,,,,1.0,,,,,,,,1.0,8.0,7.0,2.0,2.0,1.0
/article/salmond-and-galloway-are-the-worst-of-both-worlds,,,,,,,,,,,,,,,,,,1.0,,,
/article/sarah-vine-boris-can-t-be-expected-to-live-in-a-skip-,,,,,,,,,,,,,,,,,,1.0,,,
/article/saudi-s-city-on-hold,,,,,,,,,,,,,,,,,,1.0,,,
/article/school-playgrounds-are-no-place-for-free-palestine-protests,,,,,,,,,1.0,,,,,,,,3.0,2.0,3.0,1.0,
/article/school-portraits-a-snapshot-of-four-notable-schools,,,,,,,1.0,,,,,,,,,,,,,,
/article/science-is-not-an-instrument-of-patriarchal-oppression,,,,,,,,,,,,,,1.0,,,,,,,
/article/scotland-cannot-be-held-in-the-union-against-its-will,,,,,,,,,,,,,,,,,,1.0,,,
/article/scotland-is-open-and-desperate-for-english-tourists,,,,,,,,,,,,,,,,,,,,,1.0
/article/scotland-needs-english-migrants,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0
/article/scotland-s-inspiring-success-story-with-at-risk-children,,,,,,,,,,,,,,,,,,1.0,,,
/article/scotland-s-mean-girls-election,,,,,,,,,,,,,,,,,,1.0,,,
/article/scotland-s-post-reality-politics,,,,,,,,,,,,,,,,,,1.0,,,
/article/scottish-council-bans-the-word-tories-,,,,1.0,,,,,1.0,,,1.0,,,,1.0,3.0,,,,1.0
/article/scottish-covid-advisor-s-vaccine-u-turn,,,,,,,,,,,,,,,,,1.0,,,,
/article/scottish-greens-are-sturgeon-s-solar-powered-sock-puppets,,,,,,,,,,,,,,,,,,1.0,,,
/article/scottish-nationalism-is-no-better-than-any-other-kind,,,,,,,,,,,,,,,1.0,,,1.0,,,
/article/scottish-tories-independence-twitter-blunder,,,,,,,,,,,,,,,,,,1.0,,,
/article/scrapping-english-votes-for-english-laws-could-spell-trouble,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,3.0,1.0,,1.0,1.0
/article/sebastian-shakespeare-out-at-the-daily-mail,,,,,,,,,,,,,,,,,1.0,,,,
/article/secret-sea-air-where-to-beat-the-crowds-this-summer,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,
/article/secret-treaties-and-games-of-cat-and-mouse-a-choice-of-recent-crime-fiction,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,3.0,,2.0,,
/article/seldom-less-than-gripping-banged-up-podcast-reviewed,,,,,,,,,,,,,,,,,,,,1.0,
/article/selling-the-family-home-to-pay-for-care-is-not-an-injustice,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,
/article/seven-sumptuous-salads-to-try-in-london,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,2.0,3.0,1.0,2.0,3.0,3.0
/article/seven-walks-inspired-by-artists,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,
/article/shadow-ministers-grousing-gaffes,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,
/article/shakespeare-didnt-need-to-know-the-difference-between-its-and-its,,,,,,,,,,,,,,,1.0,,,,,,
/article/shame-on-the-free-palestine-police-officer,,,,,,,,,,,,,,,,,1.0,,,,
/article/shame-on-the-gb-news-boycotters,,,,,,,,,,,,,,,,,1.0,,,,5.0
/article/shapps-unveils-the-first-travel-green-list-,,,,,,,,,,,,,,,,,,1.0,,,
/article/shirley-williams-a-woman-apart,,,,,,,,,,,,,,,,,,1.0,,,
/article/shock-tactics-the-flamboyant-life-of-a-hanoverian-maid-of-honour,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
/article/should-dido-harding-really-run-nhs-england-,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,
/article/should-england-boycott-the-2022-world-cup-,,,,,,,,,,,,,,,,,,1.0,,,
/article/should-marmite-get-back-in-its-jar-,,,,,,,,,,,,,,,,,,,,2.0,
/article/should-monuments-to-past-archbishops-of-canterbury-come-down,3.0,,,,,,,,,,,,,,,,,,,,
/article/should-the-bomber-command-heroes-be-awarded-medals-,,,,,,,,,,,,,,,,,1.0,,,,
/article/should-the-nhs-mix-pfizer-and-astrazeneca-covid-jabs-,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,
/article/should-we-be-mixing-astrazeneca-and-pfizer-shots-,2.0,,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,3.0,3.0,2.0,9.0,4.0,1.0,6.0,3.0
/article/should-we-fear-for-the-future-of-the-monarchy,,,,,,,,,,,,,,,,,,,,1.0,
/article/should-we-give-vaccines-to-india-,,,,,,,,,,,,,,,,,,1.0,,,
/article/simon-case-s-answers-just-leave-us-with-more-questions,,,,,,,,,,,,,,,,,,1.0,,,
/article/simon-mccoy-s-warning-shot-to-the-beeb,,,,,,,,,,,,,,,,,,1.0,,,
/article/singing-to-the-gods-a-millennium-s-span-of-ancient-greek-hymns-gloriously-portrayed,1.0,,1.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,2.0,,2.0,4.0,1.0,4.0,1.0,2.0
/article/sinn-fein-s-hollow-apology-for-mountbatten-s-murder,,,,,,,,,,,,,,,,,,1.0,,,
/article/sir-alistair-graham-s-rentaquote-renaissance,,,,,,,,,,,,,,,,,,1.0,,,
/article/sir-keir-was-defeated-by-his-own-strategy-at-pmqs,,,,,,,1.0,,,,,,,,,,1.0,,,,
/article/six-rules-for-picking-the-wokest-school,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,
