article URL,2021-07-05 00:15:03.603163,2021-07-05 00:45:06.905986,2021-07-05 01:15:03.191166,2021-07-05 01:45:05.836121,2021-07-05 02:15:01.994566,2021-07-05 02:45:06.659465,2021-07-05 03:15:03.185306,2021-07-05 03:45:08.199680,2021-07-05 04:15:03.595812,2021-07-05 04:45:06.598858,2021-07-05 05:15:03.144987,2021-07-05 05:45:06.678942,2021-07-05 06:15:05.436546,2021-07-05 06:45:06.158126,2021-07-05 07:15:02.824745,2021-07-05 07:45:03.330691,2021-07-05 08:15:01.879518,2021-07-05 08:45:02.299619,2021-07-05 09:15:02.951247,2021-07-05 09:45:02.658669,2021-07-05 10:15:06.438531,2021-07-05 10:45:07.089772,2021-07-05 11:15:06.119147,2021-07-05 11:45:03.013210,2021-07-05 12:15:06.181212,2021-07-05 12:45:06.154835,2021-07-05 13:15:06.490719,2021-07-05 13:49:18.502862,2021-07-05 14:15:06.137923,2021-07-05 14:45:04.241719
/article/boris-johnson-s-plan-for-freedom-day-,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,235.0,246.0,268.0,215.0
/article/boris-johnson-s-plan-for-freedom-day-/amp,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0
/article/boris-johnson-s-plan-for-freedom-day-/amp?__twitter_impression=true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
/article/boris-johnson-s-plan-for-freedom-day-you,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
/article/boris-must-face-the-truth-about-the-triple-lock-pensions-promise,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/boris-s-animal-sentience-law-could-come-back-to-bite-him,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/boris-s-barnard-castle-blunder,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
/article/boris-s-brexit-battle-isn-t-over-yet,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/boris-s-football-socialism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/boris-shouldn-t-write-off-fossil-fuels-just-yet,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,
/article/boris-the-builder-mustnt-buckle-over-planning-reform,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
/article/bread-boards,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/brexit-britain-can-capitalise-on-the-breakdown-in-eu-swiss-talks,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
/article/brexit-lockdown-and-the-worrying-fracturing-of-british-politics,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
/article/brexit-would-have-been-flashman-s-finest-hour/amp,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/bricks-and-pieces-the-blight-of-londons-fake-facades,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
/article/bring-back-boris-island/amp,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/bring-me-sunshine---8-novels-about-heatwaves,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
/article/bristol-is-now-a-hotbed-of-ventrification,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/britain-after-brexit-it-s-time-to-decide-on-our-place-in-the-world,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
/article/britain-after-brexit-it-s-time-to-decide-on-our-place-in-the-world-12-january-2020/amp,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
/article/britain-is-ill-equipped-for-the-post-covid-education-recovery,,2.0,2.0,,,,,,,,1.0,,,,,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,
/article/britain-is-ill-equipped-for-the-post-covid-education-recovery/amp,,,,,3.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,
/article/britain-is-ill-equipped-for-the-post-covid-education-recovery/amp?__twitter_impression=true,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/britain-is-in-danger-of-repeating-its-post-war-mistakes,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
/article/britain-must-back-the-eu-in-its-fight-with-german-judges,,,,,,,,,,,,,,,,,,3.0,1.0,,,,3.0,,,,,,,
/article/britain-must-investigate-its-Islamist-dawa-networks,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,
/article/britain-needs-boris-the-extraordinary-man-ive-known-for-35-years,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
/article/britain-really-is-a-successful-multi-racial-democracy,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/britain-s-best-beachside-restaurants,25.0,12.0,6.0,11.0,3.0,3.0,5.0,5.0,,5.0,7.0,29.0,19.0,40.0,82.0,77.0,133.0,79.0,64.0,87.0,45.0,54.0,38.0,41.0,48.0,48.0,44.0,58.0,46.0,44.0
/article/britain-s-class-of-covid-is-in-a-race-against-time,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/britain-should-now-brace-itself-for-a-barrage-of-brussels-red-tape,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
/article/britains-strange-aversion-to-seafood/amp,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/british-broadcast-news-has-gone-badly-wrong,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,
/article/british-comedy-needs-a-new-brass-eye,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/british-trans-people-like-me-should-count-their-blessings-today,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
/article/broken-trust-the-crisis-at-the-heart-of-the-national-trust,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,
/article/broken-trust-the-crisis-at-the-heart-of-the-national-trust/amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/brussels-has-launched-a-full-federalist-assault,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
/article/bucolic-farmhouses-for-sale-to-rival-clarkson-s-farm,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
/article/burlesque-is-not-as-bad-as-stripping-it-s-far-worse/amp,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/burnt-out-at-27-the-tragedy-of-janis-joplin,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/by-supporting-assisted-dying-lord-carey-has-united-christians-against-it,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/cake-expectations-afternoon-tea-has-gone-ott,3.0,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,7.0,1.0,3.0,1.0,2.0,4.0,6.0,2.0,2.0,6.0,4.0,5.0,5.0,7.0,3.0,2.0,3.0,6.0,4.0,1.0,6.0
/article/cambridge-deserves-better-than-stephen-toope,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,
/article/cambridge-deserves-better-than-stephen-toope/amp,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
/article/cameron-s-troubles-are-good-news-for-starmer-and-for-boris,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/can-a-carnivore-survive-veganuary-,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/can-britain-achieve-net-zero-by-2050-,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,
/article/can-france-keep-germany-in-check-after-brexit-,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/can-gb-news-live-up-to-the-hype-,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
/article/can-labour-continue-to-survive-its-culture-war-,1.0,,,2.0,,,,,1.0,,,2.0,,,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,5.0,,3.0,
/article/can-naftali-bennett-s-anti-bibi-coalition-survive-,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/can-pop-music-steer-england-to-victory-,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
/article/can-starmer-escape-his-wooden-image-,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/can-starmer-overcome-his-hartlepool-problem-,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/can-the-eu-save-italy-,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
/article/can-the-uk-government-navigate-the-snp-s-calls-for-a-second-referendum-,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
/article/can-we-stop-migrants-crossing-the-channel-,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,2.0,2.0,6.0,,5.0,1.0,5.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0
/article/can-we-stop-migrants-crossing-the-channel-/amp,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
/article/canada-s-disturbing-pattern-of-anti-muslim-attacks,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
/article/cancel-culture-is-nothing-new,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/cancel-culture-on-film,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/carole-cadwalladr-should-now-return-her-orwell-prize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/carrie-symonds-and-the-first-girlfriend-problem,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
/article/cathy-newman-s-catastrophic-interview-with-jordan-peterson/amp,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
/article/celebrate-the-best-of-europe-this-summer,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/chairman-xi-and-the-communist-party-s-delusional-centenary,31.0,30.0,25.0,15.0,23.0,13.0,17.0,11.0,13.0,13.0,14.0,11.0,21.0,29.0,38.0,55.0,65.0,71.0,59.0,56.0,64.0,50.0,43.0,32.0,48.0,33.0,24.0,26.0,25.0,34.0
/article/chairman-xi-and-the-communist-party-s-delusional-centenary/amp,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/chairman-xi-and-the-communist-party-s-delusional-centenary/amp?__twitter_impression=true,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
/article/channel-4-s-bizarre-it-crowd-ban,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/charging-ahead-how-to-get-the-best-out-of-an-electric-car,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
/article/charging-ahead-how-to-get-the-best-out-of-an-electric-car/amp,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
/article/chicken-foresti-re-a-simple-yet-sophisticated-stew,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
/article/china-is-not-as-strong-as-it-appears,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
/article/china-should-be-worried-about-the-uyghur-tribunal,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
/article/chips-channon-s-diaries-can-read-like-a-drunken-round-of-consequences,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/churchill-cambridge-and-the-battle-for-history,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,
/article/churros-utterly-delectable-and-a-doddle-to-make,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/cinnamon-buns-a-true-treat-for-the-breakfast-table,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/classical-architecture-makes-us-happy-so-why-not-build-more-of-it-/amp,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/clever-funny-and-stomach-knotting-promising-young-woman-reviewed,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/cocaine-addiction-is-time-consuming-the-rise-and-fall-of-kevin-rowland-and-dexys,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/coldplay-s-sanctimonious-politics-is-as-boring-as-their-music/amp,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
/article/comforting-brown-food-from-the-domestic-goddess,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/confessions-of-a-rent-boy/amp,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
/article/contains-nothing-you-couldnt-get-from-wikipedia-or-youtube-netflixs-pele-reviewed,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/coronavirus-and-the-myth-of-blitz-spirit-,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
/article/coronavirus-gives-the-new-york-times-another-excuse-to-bash-britain/amp,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,
/article/could-mass-testing-for-covid-19-do-more-harm-than-good-,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
/article/covid-and-the-lockdown-effect-a-look-at-the-evidence,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
/article/covid-has-been-great-for-drawing,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
/article/covid-has-killed-off-our-civil-liberties,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/covid-has-warped-our-collective-attitude-to-death,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,2.0,,1.0,,
/article/covid-has-warped-our-collective-attitude-to-death/amp,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
/article/covid-professor-claims-social-distancing-should-remain-forever-,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
/article/covid-professor-claims-social-distancing-should-remain-forever-/amp,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
/article/covid-statistics-suggests-schools-are-likely-to-be-closed-soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
/article/covids-metamorphosis-has-lockdown-made-the-virus-more-deadly,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
/article/covids-metamorphosis-has-lockdown-made-the-virus-more-deadly/amp,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/crank-genius-or-son-of-frankenstein-,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
/article/cressida-dick-and-the-institutional-corruption-of-the-met-police,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/critical-issue-the-complex-language-of-gender,,1.0,,,,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/critical-thinking-the-difference-between-critique-and-criticise,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
/article/cuckoo-in-the-nest-11-april-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/cummings-attack-spells-big-trouble-for-boris,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/cummings-savages-the-saj,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
/article/cummings-will-not-pull-his-punches-tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
/article/dG9yaWVzLW,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/dGhlLWZhdm,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
/article/dawn-butler-becomes-the-first-mp-to-join-cameo,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/dear-mary-how-do-i-reject-a-wedding-invitation-without-causing-offence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
/article/dear-mary-how-do-we-stop-our-friends-dogs-wrecking-our-house,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
/article/dear-mary-how-do-we-tell-our-friend-that-her-hairstyle-doesnt-suit-her,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/dear-mary-whats-the-etiquette-of-loo-flushing-for-overnight-guests,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
/article/dear-mary-when-is-it-acceptable-to-make-a-french-exit,,,,,,,,2.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,,1.0,2.0,,3.0,1.0
/article/dear-mary-when-is-it-acceptable-to-make-a-french-exit/amp?__twitter_impression=true,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
/article/dear-mary:-how-do-I-tell-my-fiancee-that-she-eats-with-her-mouth-open,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
/article/debate-on-trial,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/definitely-the-best-cow-film-of-the-year-first-cow-reviewed,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/defra-keeps-it-in-the-family/amp,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,
/article/demonised-barber-of-fleet-street/amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
/article/demystifying-the-world-of-espionage,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
/article/despite-covid-things-really-are-getting-better/amp,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
/article/devi-sridhar-s-covid-contortions,,,,,,,,,,,,,,,,,,333.0,431.0,404.0,354.0,311.0,282.0,275.0,338.0,298.0,310.0,292.0,243.0,220.0
/article/devi-sridhar-s-covid-contortions/amp,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,2.0,8.0,2.0,1.0,1.0,2.0
/article/devi-sridhar-s-covid-contortions/amp?__twitter_impression=true,,,,,,,,,,,,,,,,,,2.0,4.0,5.0,2.0,1.0,,3.0,26.0,19.0,24.0,18.0,11.0,12.0
/article/devi-sridhar-s-covid-contortions/amp?__twitter_impression=true&s=08,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/devi-sridhar-s-covid-contortions/amp?s=09,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/did-any-of-this-actually-happen-the-crown-season-four-reviewed,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
/article/did-hancock-resign-to-put-his-family-first-,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
/article/did-the-snp-cover-up-a-cancer-crisis-,,1.0,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0
/article/ditch-the-gym-the-key-to-fitness-is-boxing/amp,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
/article/do-masks-stop-the-spread-of-covid-19-,1.0,,,1.0,,,,1.0,3.0,,1.0,1.0,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,3.0
/article/do-masks-stop-the-spread-of-covid-19-/amp,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
/article/do-masks-stop-the-spread-of-covid-19-/amp?__twitter_impression=true,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,
/article/do-tv-characters-of-old-transwomen-really-influence-the-gender-of-young-girls-,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
/article/do-you-speak-viking,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/doctor-who-/amp,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
/article/does-buckingham-palace-s-sloe-gin-pass-the-taste-test-,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
/article/does-israel-train-america-s-police-forces-,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/does-it-matter-if-priti-patel-drops-her-gs,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,3.0,1.0,,,2.0,1.0,,2.0,1.0
/article/does-it-matter-if-priti-patel-drops-her-gs/amp,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
/article/does-joey-essex-know-what-reem-actually-means-/amp,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
/article/does-the-british-government-care-about-veterans-suicides-,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
/article/does-the-snp-really-want-to-copy-norway-s-gender-revolution-,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
/article/does-this-snp-politician-think-buses-are-racist-,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
/article/does-william-barents-deserve-to-have-a-sea-named-after-him-,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
/article/dominic-cummings-explosive-claim-about-the-bank-of-england,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
/article/dominic-cummings-how-the-brexit-referendum-was-won/amp,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
/article/dominic-grieve-s-bucks-blunder,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/don-t-be-fooled-by-victoria-s-secret-s-feminist-rebrand,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/don-t-compare-israel-to-hamas,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
/article/don-t-tell-the-parents/amp,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
/article/dont-pity-me-for-living-in-london,5.0,2.0,1.0,,1.0,,1.0,,1.0,,2.0,2.0,,9.0,44.0,28.0,42.0,52.0,66.0,54.0,53.0,43.0,33.0,26.0,42.0,4.0,4.0,1.0,5.0,3.0
/article/dont-play-a-game-you-cant-win,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
/article/dont-tell-me-what-i-can-read,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/douglas-murray-s-diary-my-gay-wedding-dance-off-with-julie-burchill/amp,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
/article/down-with-slippery-slopes-,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
/article/dreading-demobilisation-the-autumn-of-the-ace-by-louis-de-berni-res-reviewed,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
/article/duel-britannia-the-myth-of-britain-s-culture-war,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/eager-for-beavers-the-case-for-their-reintroduction,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
/article/economic-innovator-of-the-year-awards-2020-the-regional-finalists,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
/article/ed-miliband-s-brexit-embrace-isn-t-fooling-anyone,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,
/article/emer-o-toole-is-a-joyless-bore-compared-with-my-heroine-caitlin-moran-says-julie-burchill/amp,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
/article/emma-watson-s-have-your-cake-and-eat-it-feminism-is-hard-to-swallow/amp,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/england-s-diverse-world-cup-team-is-something-to-celebrate/amp,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,
/article/england-s-rugby-team-are-embarrassingly-sore-losers/amp,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/enjoyable-but-hardly-classic-alan-bennett-the-outside-dog-the-hand-of-god-reviewed,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/enjoyable-in-spite-of-the-nationals-best-efforts-under-milk-wood-reviewed,,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,2.0
/article/enjoyable-in-spite-of-the-nationals-best-efforts-under-milk-wood-reviewed/amp,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
/article/epic/amp,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/eu-commissioner-takes-another-jab-jibe-at-britain,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
/article/euro-2020-and-the-search-for-a-new-englishness,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
/article/euro-2020-another-night-of-terror-beckons,31.0,19.0,19.0,16.0,11.0,6.0,10.0,5.0,12.0,10.0,6.0,21.0,22.0,23.0,32.0,25.0,25.0,32.0,19.0,43.0,26.0,23.0,28.0,23.0,25.0,33.0,30.0,27.0,23.0,20.0
/article/euro-2020-another-night-of-terror-beckons/amp,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,
/article/euro-2020-england-shouldn-t-get-too-excited,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
/article/euro-2020-i-love-raheem-sterling,1.0,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,
/article/euro-2020-wales-out-pluckied-by-denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
/article/euro-2020-why-england-always-loses,,,,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/euro-2020-why-i-hate-var,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
/article/euros-2020-russia-faces-down-the-plucky-finns/amp,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
/article/euros-2020-why-can-t-we-have-a-british-football-team-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
/article/euros-2020-why-can-t-we-have-a-british-football-team-/amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/euros-2021-england-are-easily-the-most-boring-side-in-the-tournament,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
/article/euros-2021-hungary-s-lesson-for-the-world,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
/article/euros-2021-scotland-have-exposed-the-pointlessness-of-taking-the-knee-,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
/article/euros-even-italy-s-reserves-are-looking-good,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
/article/even-a-robot-assistant-cant-help-you-make-sense-of-japan,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,
/article/even-a-robot-assistant-cant-help-you-make-sense-of-japan/amp,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
/article/even-i-a-bitter-and-cynical-middle-aged-woman-felt-stirred-sylvie-s-love-reviewed,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/ever-weaker-union-the-tories-lack-a-constitutional-theory,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
/article/face-masks-should-there-be-a-cover-up-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/article/fact-check-did-harry-and-meghan-have-a-secret-wedding-,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
/article/fact-check-does-dawn-butler-have-a-blue-plaque-,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0,
/article/fact-check-does-dawn-butler-have-a-blue-plaque-/amp,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
/article/fact-check-does-dawn-butler-have-a-blue-plaque-/amp?__twitter_impression=true,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
/article/farewell-tequila-leila,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
/article/father-s-day-drinks-to-make-dad-merry,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
/article/fear-and-bullying-at-the-national-trust,2.0,,,1.0,,,1.0,1.0,2.0,1.0,,3.0,4.0,,,,1.0,4.0,6.0,6.0,4.0,9.0,4.0,2.0,5.0,7.0,5.0,4.0,2.0,5.0
/article/fear-and-bullying-at-the-national-trust/amp,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
